SHBLON,SHBLAT,EHBLON,EHBLAT,count
121.24852177428146,31.115158091192882,121.34294779082376,31.106164880780035,11
121.36393135005538,31.016232776651577,121.384914909287,31.016232776651577,11
121.42688202775024,31.277035878624105,121.50032448506091,31.28602908903695,11
121.60524228121902,31.196096984908493,121.61573406083482,31.169117353669957,11
121.35343957043956,31.348981561926873,121.33245601120795,31.357974772339716,11
121.384914909287,31.259049457798415,121.42688202775024,31.28602908903695,11
121.35343957043956,30.989253145413038,121.33245601120795,30.989253145413038,11
121.34294779082376,31.268042668211258,121.41639024813443,31.241063036972722,11
121.37442312967119,31.070192039128653,121.384914909287,31.106164880780035,11
121.46884914621349,31.232069826559876,121.50032448506091,31.20509019532134,11
121.52130804429254,31.05220561830296,121.53179982390834,31.088178459954342,11
121.56327516275577,31.322001930688334,121.55278338313997,31.25005624738557,11
121.63671762006645,31.232069826559876,121.60524228121902,31.214083405734186,11
121.44786558698186,31.16012414325711,121.39540668890281,31.196096984908493,11
121.35343957043956,30.80039572674328,121.34294779082376,30.77341609550474,11
121.36393135005538,31.016232776651577,121.384914909287,31.00723956623873,11
121.41639024813443,31.214083405734186,121.45835736659767,31.169117353669957,11
121.37442312967119,31.25005624738557,121.31147245197633,31.232069826559876,11
121.50032448506091,31.33099514110118,121.52130804429254,31.295022299449798,11
121.45835736659767,31.295022299449798,121.44786558698186,31.20509019532134,11
121.60524228121902,31.28602908903695,121.66819295891389,31.28602908903695,11
121.55278338313997,31.259049457798415,121.53179982390834,31.259049457798415,11
121.5842587219874,31.12415130160573,121.56327516275577,31.16012414325711,11
121.384914909287,31.20509019532134,121.44786558698186,31.277035878624105,11
121.47934092582929,31.214083405734186,121.43737380736606,31.169117353669957,11
121.54229160352416,31.079185249541496,121.52130804429254,31.061198828715806,11
121.384914909287,31.196096984908493,121.43737380736606,31.241063036972722,11
121.54229160352416,31.079185249541496,121.52130804429254,31.079185249541496,11
121.66819295891389,31.25005624738557,121.63671762006645,31.268042668211258,11
121.36393135005538,31.12415130160573,121.41639024813443,31.142137722431418,11
121.57376694237159,31.142137722431418,121.57376694237159,31.151130932844264,11
121.37442312967119,31.214083405734186,121.40589846851861,31.241063036972722,11
121.384914909287,31.259049457798415,121.42688202775024,31.241063036972722,11
121.34294779082376,31.304015509862644,121.30098067236051,31.304015509862644,11
121.21704643543403,31.115158091192882,121.20655465581822,31.12415130160573,11
121.51081626467672,31.348981561926873,121.48983270544511,31.366967982752563,11
121.57376694237159,31.339988351514027,121.53179982390834,31.366967982752563,11
121.21704643543403,31.088178459954342,121.21704643543403,31.05220561830296,11
121.62622584045064,31.169117353669957,121.62622584045064,31.196096984908493,11
121.37442312967119,31.322001930688334,121.35343957043956,31.348981561926873,11
121.47934092582929,31.241063036972722,121.41639024813443,31.277035878624105,11
121.35343957043956,31.214083405734186,121.41639024813443,31.196096984908493,11
121.55278338313997,31.12415130160573,121.5842587219874,31.12415130160573,11
121.55278338313997,31.1781105640828,121.51081626467672,31.16012414325711,11
121.46884914621349,31.348981561926873,121.43737380736606,31.322001930688334,11
121.46884914621349,30.917307462110273,121.42688202775024,30.908314251697426,11
121.1960628762024,30.980259935000195,121.21704643543403,31.00723956623873,11
121.47934092582929,31.232069826559876,121.47934092582929,31.304015509862644,11
121.1960628762024,30.980259935000195,121.21704643543403,30.998246355825884,11
121.51081626467672,31.12415130160573,121.54229160352416,31.115158091192882,11
121.40589846851861,31.348981561926873,121.40589846851861,31.339988351514027,11
121.72065185699294,31.214083405734186,121.69966829776132,31.20509019532134,11
121.51081626467672,31.313008720275487,121.53179982390834,31.259049457798415,11
121.39540668890281,31.259049457798415,121.35343957043956,31.241063036972722,11
121.50032448506091,31.304015509862644,121.45835736659767,31.20509019532134,11
121.51081626467672,31.079185249541496,121.48983270544511,31.09717167036719,11
121.21704643543403,31.03421919747727,121.26950533351308,31.05220561830296,11
121.35343957043956,31.241063036972722,121.30098067236051,31.22307661614703,11
121.61573406083482,31.322001930688334,121.61573406083482,31.304015509862644,11
121.42688202775024,31.088178459954342,121.42688202775024,31.12415130160573,11
121.31147245197633,31.025225987064424,121.2904888927447,31.03421919747727,11
121.32196423159213,31.187103774495647,121.35343957043956,31.142137722431418,11
121.45835736659767,31.366967982752563,121.46884914621349,31.384954403578256,11
121.43737380736606,31.28602908903695,121.39540668890281,31.241063036972722,11
121.34294779082376,31.196096984908493,121.37442312967119,31.169117353669957,11
121.63671762006645,31.232069826559876,121.63671762006645,31.22307661614703,11
121.384914909287,31.259049457798415,121.39540668890281,31.295022299449798,11
121.1855710965866,31.106164880780035,121.17507931697078,31.115158091192882,11
121.1855710965866,31.05220561830296,121.21704643543403,31.09717167036719,11
121.44786558698186,31.16012414325711,121.42688202775024,31.12415130160573,11
121.60524228121902,31.169117353669957,121.60524228121902,31.20509019532134,11
121.40589846851861,31.22307661614703,121.44786558698186,31.268042668211258,11
121.51081626467672,31.28602908903695,121.55278338313997,31.268042668211258,11
121.44786558698186,31.277035878624105,121.52130804429254,31.28602908903695,11
121.43737380736606,31.196096984908493,121.41639024813443,31.13314451201857,11
